"Date","Price","Open","High","Low","Change %"
"Sep 28, 2016","12,947.5","12,932.5","12,957.5","12,917.5","-0.06"
"Sep 27, 2016","12,955.0","13,023.0","13,050.0","12,935.0","-0.58"
"Sep 26, 2016","13,030.0","13,075.0","13,085.0","13,030.0","-0.36"
"Sep 23, 2016","13,076.5","13,061.5","13,101.5","13,051.5","-0.10"
"Sep 22, 2016","13,090.0","13,090.0","13,110.0","13,080.0","-0.35"
"Sep 21, 2016","13,135.5","13,131.5","13,161.5","13,131.5","-0.13"
"Sep 20, 2016","13,152.5","13,142.5","13,157.5","13,137.5","-0.03"
"Sep 19, 2016","13,156.0","13,161.0","13,176.0","13,151.0","-0.01"
"Sep 16, 2016","13,157.5","13,132.5","13,160.5","13,117.5","-0.13"
"Sep 15, 2016","13,175.0","13,185.0","13,200.0","13,160.0","-0.22"
"Sep 14, 2016","13,204.5","13,207.5","13,240.5","13,197.5","0.26"
"Sep 13, 2016","13,170.0","13,130.0","13,193.0","13,130.0","0.54"
"Sep 12, 2016","13,099.5","13,099.5","13,099.5","13,099.5","0.00"
"Sep 09, 2016","13,099.5","13,082.5","13,107.5","13,071.5","0.28"
"Sep 08, 2016","13,062.5","13,062.5","13,105.5","13,057.5","-0.17"
"Sep 07, 2016","13,085.0","13,080.0","13,095.0","13,075.0","-0.32"
